id,bid,user_id,用户昵称,微博正文,头条文章url,发布位置,艾特用户,话题,转发数,评论数,点赞数,发布时间,发布工具,微博图片url,微博视频url,retweet_id
4582686516055005,JyH3lppbn,2943678725,郭德纲上海分纲,觉得早起冷吗？跑起来就不冷了#青桔单车#开了个寂寞卡，走多一半路到公交站才找到车。。,,,,青桔单车,0,3,0,2020-12-16 09:11,微博 weibo.com,['https://wx2.sinaimg.cn/large/af74f905ly1glpfdz7q9fj20u01t0dnn.jpg'],,
4581846832123606,Jyld18UrI,2707952123,Arrrome,#青桔单车#终于有了，nice，毕竟乡下地方,,,,青桔单车,0,0,0,2020-12-14 01:34,iPhone客户端,['https://wx3.sinaimg.cn/large/a16811fbgy1glmqya6lvoj20k00j7gnx.jpg'],,
4581703350489836,JyhtB23qA,3302764781,北漂的洣,#哈啰单车##青桔单车#都年底了，你们不冲一下业绩嘛？月卡越来越贵了,,成都,,"哈啰单车,青桔单车",0,3,0,2020-12-13 16:04,小米9,,,
4580487341280881,JxLQi5ndn,5590559350,零下三十六度_,#青桔单车#这几天怎么回事，以前天天停车的地方，这两天怎么就违停区域了？真的过分@滴滴出行,,北京·陶然亭(地铁站),滴滴出行,青桔单车,0,7,1,2020-12-10 07:32,HUAWEI Mate 30 5G,,,
4580296869030398,JxGT4BTdA,3575956534,北于海Z,我真的想知道长沙的哈啰青桔美团共享电车去哪里了到处都是这种绿不拉几的喵走出行连续几辆都是显示可骑行好几十千米骑上还没走10分钟开始提示电量不足别的共享单车至少还有个缓冲期好家伙一提示电量不足它就直接给我变龟速给我干在红绿灯路口正中间一排排车都看着我像个蜗牛一样慢慢挪行我真的很想知道为什么#喵走出行##哈啰出行##美团电单车##青桔单车#,,,,"喵走出行,哈啰出行,美团电单车,青桔单车",0,5,8,2020-12-09 18:55,iPhone客户端,['https://wx4.sinaimg.cn/large/d524c436gy1glhsuu9uvaj20n012pwjd.jpg'],,
4579925702476773,JxxeqaojX,6359091367,我们拥有一个不可战胜的夏天,#青桔单车难骑#电单车挺好，今天突发奇想骑个单车吧。好家伙，除了座椅又小又滑相当不舒服咯屁股以外，蹬的我差点没过去。别的车都是研究骑的怎么轻快，你这车这是给加了阻力叭请问，还是那种几百斤的，就十分钟给我骑了满身的汗。到了店里服务人员问我是不是家里离这里很远啊，好家伙我跟人家说不到一千米，呵呵。回来扫了个哈啰，这骑的那叫个轻快，感觉要起飞，简直是没有对比就没有伤害。yue！,,,,青桔单车 难骑,0,1,0,2020-12-08 18:20,K30 至尊纪念版,,,
4579225682059773,Jxf1m8DQ9,5458641179,Chiyoda_,王子不一定骑白马但我和baby一定骑着青桔#青桔单车#@今天也吃了两碗饭o,,,今天也吃了两碗饭o,青桔单车,0,6,3,2020-12-06 19:59,iPhone X,"['https://wx2.sinaimg.cn/large/005XpTVFgy1gledzhmc7pj32c0340e81.jpg', 'https://wx4.sinaimg.cn/large/005XpTVFgy1gledtyq0t1j32ds1sg7wh.jpg', 'https://wx2.sinaimg.cn/large/005XpTVFgy1gledvc0k18j32c03401kz.jpg']",,
4579208531814195,JxezH7BXd,2808029702,MsPossibility鱼oO,请问我们真的需要那么多共享单车吗？车是为人服务，还是人为车让道？从9月12日到今天，打了两次12345市民热线，两次都在电话后进行了清理，都在我确认对方有落实措施后又恢复原状甚至——变本加厉！——9月投诉清理之后，不知道是谁（12345的下派机构说查不到，那我很好奇视频头是拿来干嘛的？怎么就查不到了？）竟然异想天开在那边画了白线，意味着此处为合法停车区。从此过上了人行道不再是人通行，绿化如同虚设（就是那么践踏和使用我们上缴的钱吗？）；——11月投诉清理之后，我进行确认机构有所作为之后，视频中这就是结果？简直令人发指！第二次投诉时，我提议让共享单车公司配合此定位作为不可停放区域，以免重复无用功，可事半功倍，明明共享单车公司有这个功能，为什么不用？？？？结果被告知仅能对共享单车公司提建议，但不可强制。那么共享单车当初发明出来的初衷和意义——服务人民，促进社会——是假的？此时zhenfu机构就那么没有话语权了？！真的吗？我现在实名举报！！请处理！另外周围已经开辟出超多停放单车点，全部停满单车，谁需要那么多？！#上海##共享单车##新民晚报##彭浦新村##青桔单车##哈啰单车##上海市民服务热线12345#LMsPossibility鱼oO的微博视频,,上海·彭浦新村(地铁站),,"上海,共享单车,新民晚报,彭浦新村,青桔单车,哈啰单车,上海市民服务热线12345",2,8,5,2020-12-06 18:50,iPhone客户端,,"http://f.video.weibocdn.com/bpGC1iOvlx07Iz6uaVUk01041200eqti0E010.mp4?label=mp4_720p&template=720x1280.24.0&trans_finger=c3f00996be5378650057cf237d7bfffd&ori=0&ps=1BVp4ysnknHVZu&Expires=1654854990&ssig=pUpwiW9HgM&KID=unistore,video",
4576908701863779,JwgKi7OQX,6344914099,JINGWJxxxx,开着青桔月卡每天骑着哈啰我严重怀疑青桔要倒闭了无语，地铁口一辆都没有，青桔连夜跑路了还有一点青桔超难骑烦死了，十辆车九辆都难骑#青桔单车#不如早点宣布破产吧,,,,青桔单车,0,0,0,2020-11-30 10:32,HUAWEI Mate 30 5G,['https://wx1.sinaimg.cn/large/006VoC0bly1gl6zs1v8vqj30j60j6mxd.jpg'],,
4576010220346978,JvTn81sgq,1201584942,晓纠结er,扫了个#青桔单车#，骑上去比走路还累…太难了,,,,青桔单车,0,2,0,2020-11-27 23:01,iPhone客户端,,,
4575990062515501,JvSQCayoB,6018524643,茕茕Zzzzzw,#青桔单车#妈的，车到底去哪了找不到车真的心态爆炸了,,,,青桔单车,0,3,0,2020-11-27 21:41,前置双摄vivo X9,,,
4575942364898010,JvRBGkyca,5419167482,阿伟acecoach,车感觉像新车很不错下次还来#青桔潮流主理人计划##嗨皮Friday##青桔单车#@青桔骑行官方微博@滴滴出行@柳青-滴滴,,厦门,"青桔骑行官方微博,滴滴出行,柳青-滴滴","青桔潮流主理人计划,嗨皮Friday,青桔单车",0,1,4,2020-11-27 18:32,iPhone客户端,"['https://wx3.sinaimg.cn/large/005UKh18gy1gl3wobhfsej31kw16okbc.jpg', 'https://wx1.sinaimg.cn/large/005UKh18gy1gl3woom2fqj313u0tukjl.jpg', 'https://wx3.sinaimg.cn/large/005UKh18gy1gl3woezjf6j313z0s1e07.jpg', 'https://wx4.sinaimg.cn/large/005UKh18gy1gl3wog6v7wj313u0tux6p.jpg']",,
4575855055735005,JvPkRo3W5,1729111621,不是江湖小虾米,#青桔单车#青桔你虚不虚伪，自己的车在那停了一大排，用户停车的时候显示不是停车点，那为什么你们能放用户不能放，强制罚款么？@青桔骑行官方微博,,,青桔骑行官方微博,青桔单车,0,3,2,2020-11-27 12:45,HUAWEI Mate30 Pro 5G,,,
4575785523089751,JvNwIcXMH,3399042872,人生需要保持清醒,#青桔单车#我真是要气死了，本来图快想骑个车去学校，结果到学校附近发现还没有停车点，我支付调度费也行，但是为啥为啥还那么贵。为啥不在学校附近设立停车点呢。@青桔骑行官方微博,,呼和浩特·内蒙古大学,青桔骑行官方微博,青桔单车,0,5,1,2020-11-27 08:09,OPPO Find X2,,,
4572540109065596,Jur6aC2ni,3808696520,ViViii_vivi,#青桔单车#实在无力吐槽，这单车还能再难骑一点吗？！,,,,青桔单车,0,3,0,2020-11-18 09:12,iPhone客户端,,,
4572399259353240,JunqZDfcI,3565089091,JasperRansofficial,第一次骑#共享单车##青桔单车#@青桔骑行官方微博,,成都,青桔骑行官方微博,"共享单车,青桔单车",0,0,0,2020-11-17 23:53,iPhone 11 Pro,"['https://wx1.sinaimg.cn/large/d47ef143gy1gkslw6fzotj23402c0x6p.jpg', 'https://wx2.sinaimg.cn/large/d47ef143gy1gkslw0ecahj23402c0e82.jpg']",,
4572229012296562,Juj0p9Drk,3924124865,阿爸的爱人,#青桔单车#青桔最近是疯了吗，每天出门都用不上，一直登录登录，我登录尼玛上班都迟到了@青桔骑行官方微博,,,青桔骑行官方微博,青桔单车,0,6,1,2020-11-17 12:36,nova6 5G自拍大不一样,['https://wx4.sinaimg.cn/large/e9e564c1gy1gks2ctlwaej20u01uoqc4.jpg'],,
4572020739678826,JudAtEBU6,5675191709,红包抢吧,#青桔单车#【1折券】O网页链接领1折券后，招商银行app支付，1.01元！,,,,青桔单车,1,1,0,2020-11-16 22:49,微博 weibo.com,['https://wx2.sinaimg.cn/large/006c4wC9gy1gkrefte67yj30l218harz.jpg'],,
4571494988385022,JtZUuzbki,3306292060,夏蝉催荷妆,#青桔单车#哇，以后不想用青桔单车了，我明明好好停在路边白线内，非说我停在了违停区收我调度费。上次想去银杏湖，提前搜索有没有停车的地方，客服回复也是我们也查不到那里有没有停车区域。醉了醉了，这是什么新的圈钱套路吗？也拜托哪里能停哪里不能停自己规划清楚，弄详细点吧？一言不合就罚款可还行？,,,,青桔单车,0,2,0,2020-11-15 12:00,vivo Y73s 5G,,,
4571230323082494,JtT1CcVTE,1621421490,平西府韦大宝,想不通为啥青桔单车把大量自行车摆到非常偏远少有人骑的地方@青桔骑行官方微博#青桔单车##共享单车#L平西府韦大宝的微博视频,,,青桔骑行官方微博,"青桔单车,共享单车",0,5,0,2020-11-14 18:28,微博视频号,,"http://f.video.weibocdn.com/84Tm1ZYklx07HZZkyZmE010412007Su20E010.mp4?label=mp4_720p&template=720x1280.24.0&trans_finger=c3f00996be5378650057cf237d7bfffd&ori=0&ps=1BVp4ysnknHVZu&Expires=1654855267&ssig=lhIIjsWeBq&KID=unistore,video",
4570776059517858,JtHcVDW1Q,6342453489,SaitoAsuka99_,#青桔单车#@青桔骑行官方微博还车区域锁不上车旁边都是锁好的单车不管我停哪里都提示不在区域内？？开锁关锁都很慢！今早骑了四分钟到现在才给我提示关锁每次骑青桔都会特别留意关锁状态今早看着锁好才离开的结果到现在才提示？？我发誓出地铁后哪怕走十分钟也坚决不骑破青桔,,,青桔骑行官方微博,青桔单车,0,5,0,2020-11-13 12:23,iPhone XS Max,['https://wx1.sinaimg.cn/large/006VehSVly1gknffsvrwhj30yi22ok1x.jpg'],,
4570705603855742,JtFnigb3o,2000391951,阿基米东_,好久没骑共享单车，都不知道怎么锁了#青桔单车#,,,,青桔单车,0,4,0,2020-11-13 07:43,iPhone客户端,"['https://wx2.sinaimg.cn/large/773b8f0fgy1gkn7d4tc4fj23402c0u0x.jpg', 'https://wx2.sinaimg.cn/large/773b8f0fgy1gkn7d12xq6j23402c0hdv.jpg']",,
4570685324133117,JtEQAhldb,7361948860,生姜的好朋友,#青桔单车#现在这个大数据价格歧视技术真可怕啊我的骑行卡前天到期，当天app上面月卡是10元/月，然后我昨天上去看了一下也是10元/一个月。因为我昨天不需要出门，所以昨天就没开。今天去开卡的时候，就显示是25元/月了，我还不得不用，因为我今天要出门这是收集了用户骑车的数据是吧？算出来我今天一定会骑车，所以涨价这么多滴滴快车和青桔单车的价格，真的是按照每一个用户使用习惯，精准定价的厉害厉害，心服口服,,,,青桔单车,0,3,0,2020-11-13 06:22,前置双摄vivo X9,,,
4570224609203555,JtsRuCCgr,6797076697,雷迪克勒斯_Rediculous,#青桔单车#🐴今天刷到一个超牛的共享单车，可以变速；而且骑车子时候，后轮毂转动发电，前面灯就亮了。不禁直呼高大上，一天工作的疲惫都没有了呢❗,,,,青桔单车,0,3,1,2020-11-11 23:52,微博客户端,"['https://wx3.sinaimg.cn/large/007pZQ9jly1gklo5fhb4uj32yo3y8x6s.jpg', 'https://wx1.sinaimg.cn/large/007pZQ9jly1gklo5m01mzj32yo3y8e85.jpg', 'https://wx1.sinaimg.cn/large/007pZQ9jly1gklo5oy7onj32yo3y8qv7.jpg']",,
4569707304458614,Jtfp8iHT8,3916539973,西安欧利网络传媒,#西安欧利发布##绿色环保##青桔单车#,,,,"西安欧利发布,绿色环保,青桔单车",0,0,0,2020-11-10 13:36,iPhone 6s,,,
4569637210292794,JtdA51eau,2218783690,FFF-梓俊,讲真的，美团小黄车比青桔单车好骑一百倍，有同感的吗#青桔单车##美团单车#,,武汉·晋合・金桥世家,,"青桔单车,美团单车",0,2,0,2020-11-10 08:57,HUAWEI P30,,,
4569411271533637,Jt7HF6qY5,2838754010,滴滴出行,东北的嗖嗖冷风也挡不住“全军出街”的热情~老铁拼团，缺一不可！快点开视频开始观战！别忘来青桔限时拼团，戳O网页链接电单车季卡5人0.18折起，戳O网页链接单车季卡5人2.8折起。和老铁拼团开骑！#热卖11.11，爱拼才会赢#L滴滴出行的微博视频,,,,热卖11.11，爱拼才会赢,11,77,75,2020-11-09 18:00,微博视频号,,"http://f.video.weibocdn.com/dlOCEt6Jlx07HRWSHbMs0104120071rA0E010.mp4?label=mp4_720p&template=1280x720.25.0&trans_finger=1f0da16358befad33323e3a1b7f95fc9&ori=0&ps=1BVp4ysnknHVZu&Expires=1654855328&ssig=EBffMNyzsw&KID=unistore,video",
4569422754480276,Jt80biNww,3916539973,西安欧利网络传媒,西安欧利发布//@青桔骑行官方微博:再来个老铁，等你开团#青桔单车#,,,青桔骑行官方微博,青桔单车,0,0,0,2020-11-09 18:45,iPhone 6s,,,4569411271533637
4569411266812433,Jt7HEsAdX,6456472961,滴滴青桔官方微博,五人开黑拼装备拼技能只为拿超神。太辛苦了吧！何不五人拼团，直接全队躺赢不更牛么！青桔#热卖11.11，爱拼才会赢#来啦！戳链接，立即享青桔骑行季卡限时拼团，戳O网页链接电单季卡五人0.18折起，戳O网页链接单车季卡五人2.8折起。真的「桔」划算惹～,,,,热卖11.11，爱拼才会赢,1,7,3,2020-11-09 18:00,微博 weibo.com,['https://wx1.sinaimg.cn/large/0072WHyFgy1gkiz41fag3j30u01gihdt.jpg'],,
4569421999776552,Jt7YXF1kk,3916539973,西安欧利网络传媒,#西安欧利发布##青桔单车#,,,,"西安欧利发布,青桔单车",0,0,0,2020-11-09 18:42,iPhone 6s,,,4569411266812433
4568987651017223,JsWGp4gCP,2629267493,草重田心山今,#青桔单车#只有我一个人觉得青桔设计得有点怪怪的，前后距离略长，整个人要勾着腰，然后还不好用力吗,,,,青桔单车,0,2,0,2020-11-08 13:56,小米9 SE,,,
4568718321386845,JsPG05OMt,6886599337,小日常用户嘻嘻嘻,#青桔单车#青桔单车就是垃圾！骑车七分钟找停车点半小时停车点设置有问题奥特莱斯和BRT站不设置停车点在一个没什么人烟的红绿灯设置了停车点？辣鸡辣鸡辣鸡浪费时间骑上容易找地方停难灰色停车点就这么屁大点有被气到下次我宁愿打车也不敢坐共享单车哦没到停车点停车调度费就得50哦辣鸡再不改迟早倒闭就算改了本人以后也不敢坐了再见！,,,,青桔单车,0,3,0,2020-11-07 20:06,荣耀V20 4800万3D相机,,,
4568627010869169,JsNiJ3E6R,5248051382,被迫改名唉,汕头共享单车能不能清洁and修理一下一排脏兮兮的单车看了6，7俩扫了3辆全都是坏的出门的好心情都没了@看汕头#青桔单车##哈罗单车#,,,看汕头,"青桔单车,哈罗单车",0,4,0,2020-11-07 14:03,nova4自拍极点全面屏,,,
4568228020093989,JsCVc0orX,3187741700,-L鲲-,#青桔单车#细节影响成败曾经的共享单车行业“尸横遍野”，在很多人唱衰单车行业时，青桔却能浮出水面。青桔的成功来自于它对每个零部件的仔细研发和组合，这也启示着我们：企业的发展要注重细节，细节影响成败。追求细节，是企业打破瓶颈期的必要手段。很多企业会因为原有的生产经营模式可以为其带来利益，从而看不到外界环境的变化。追求细节可以让我们看到企业内部的潜在风险，避免因海恩法则而给企业带来的巨大损失。摩拜的失败和青桔的崛起便是细节对双方产生的影响。很多企业选择置细节于不顾，往往是因为如下原因。首先，注重细节意味着要付出大量的物力、人力、财力，而这就意味着企业会丧失这些资源带来的机会收益。其次，很多细节的追求往往看不到立即的效果，潜在的危机很可能也不会发生，企业的侥幸心理让其不愿意将大量的资金投入到可能没有产出的事情上。正如很多企业不愿意去处理潜在的风险就是这个道理。而且，追求细节所产生的边际效用是递减的，企业以盈利为目的，自然不愿意投资于有损企业利益的事情。不追求细节尽管可以给企业带来可能存在的机会收益，但很可能会让企业陷入危机。不追求细节意味着无法把事情做到极致，很可能会丧失企业在市场的核心竞争力。因为资源是有限的，企业不可能做到面面俱到，只能注重细节，把擅长的领域做到极致，才可能在市场拥有一席之位。不追求细节的企业往往会因为对潜在风险的忽视，最终承担更大的损失。企业要做到注重细节，就要用强化理论来对员工进行奖惩。对注重细节，追求极致的员工进行奖励，对忽视细节、做事马虎的员工进行处罚。此外，洛克忠告告诉我们，要实施相应的规则对企业进行约束和管理，在正确的规章制度的束缚下企业便能更好的成长。“天下难事，必做于易；天下大事，必做于细。”企业要想做成大事，需注重细节。,,,,青桔单车,0,2,1,2020-11-06 11:38,前置双摄vivo X9,,,
4568036524164103,JsxWkhtgX,2304567197,路易十四louis,#青桔单车#為什麼在停車空間裏經常被通知違規停車,,,,青桔单车,0,2,0,2020-11-05 22:57,iPhone客户端,,,
4567238445108459,Jsdb6lqWv,6230882694,和讯公司频道新闻中心,【#滴滴##程维#：#青桔单车#突破2300万单/日】滴滴出行董事长兼CEO程维在公司内部全员会上表示，以多品牌发展的战略，积极推进出租车改革和融合发展。青桔单车在10月23日峰值突破2300万单，橙心优选在今年启动，目标是拿下社区团购赛道第一名。今年滴滴推出了青菜拼车、快的新出租以及定位年轻用户市场的网约车新业务花小猪。在公共交通方面，滴滴导航开放至乘客端，实时公交业务覆盖城市超104个，社区团购平台橙心优选在9月29日全国日订单总量突破280万单。,,,,"滴滴,程维,青桔单车",0,1,0,2020-11-03 18:06,微博 weibo.com,,,
4566480722863417,JrTsYc0U9,1971126591,Foam-NY,昨天接到3个青桔单车工作人员电话，今天就投放了十几辆单车，开心!!!终于不用像傻子一样到处找车了，本来发微博吐槽一下没抱什么希望的，之前跟客服反应好多次都是说您的建议已经记录下来，就没有然后了…没想到@青桔骑行官方微博之后问题一下解决了，表白工作人员#青桔单车#,,,青桔骑行官方微博,青桔单车,0,1,0,2020-11-01 15:55,荣耀8青春版 颜值担当,,,
4566389832815017,JrR6nbOjv,2948188993,这个年纪呦,能干出这种事儿的基本已经不是人了#青桔单车#,,,,青桔单车,0,5,1,2020-11-01 09:53,iQOO Neo,"['https://wx1.sinaimg.cn/large/afb9cb41ly1gk9fon2ib7j22c02c0x6p.jpg', 'https://wx3.sinaimg.cn/large/afb9cb41ly1gk9foo86mej22c02c0x6p.jpg']",,
4566159325930437,JrL6AoSMd,5679240657,SHANGXUELIN,青桔单车#青桔单车#为啥啊？骑行卡没到期为啥还扣钱啊？为啥啊？明天要是骑还继续扣咋办啊？为啥啊？不带这样恶心人的啊,,,,青桔单车,0,2,0,2020-10-31 18:38,荣耀10青春版,"['https://wx2.sinaimg.cn/large/006clvVLly1gk8p7xfz8vj30u01t0tqc.jpg', 'https://wx1.sinaimg.cn/large/006clvVLly1gk8p7xzq8sj30u01t0gur.jpg']",,
4566058839054061,JrIuvBZnf,2001265215,Zh_婷婷打字用全盘,#青桔单车##刘昊然代言青桔#,,,,"青桔单车,刘昊然代言青桔",0,1,0,2020-10-31 11:58,iPhone客户端,['https://wx3.sinaimg.cn/large/7748e23fgy1gk8doz3jeej20k20zkdl9.jpg'],,
4565702272629165,Jrzdpb1XT,3340699882,ZHANGYIJIAN-,#日常##青桔单车#蹬个自行车蹭了一裤腿的油？？WFT@青桔骑行官方微博,,,青桔骑行官方微博,"日常,青桔单车",0,4,1,2020-10-30 12:21,iPhone客户端,['https://wx2.sinaimg.cn/large/c71f08eagy1gk78n8t8rsj22c02c04qp.jpg'],,
4564621460253603,Jr76a13Yn,2439922434,差不多是条废猫了,#青桔##青桔单车#什么鬼哦这是干啥？？？打脸？妈的一个电单车分三种？真的滚蛋吧你霸王条款完全误导消费者,,长沙·井圭路,,"青桔,青桔单车",0,1,0,2020-10-27 12:47,iPhone客户端,"['https://wx4.sinaimg.cn/large/916e4302gy1gk3smep2iyj20u01sx7no.jpg', 'https://wx3.sinaimg.cn/large/916e4302gy1gk3smf8fi4j20yi22ok82.jpg', 'https://wx2.sinaimg.cn/large/916e4302gy1gk3smfq8j3j20u01sxjwx.jpg']",,
4564605454785668,Jr6Glk4Yc,5218145191,冰摇柚柚养乐多,在骗我吧你#青桔单车#,,,,青桔单车,0,5,0,2020-10-27 11:43,小米8青春版 潮流旗舰,['https://wx1.sinaimg.cn/large/005H8NW7ly1gk3qse2l3xj30qy0ue42e.jpg'],,
4564345381462050,JqZUS68ls,1654203637,DoNews,【#青桔单车#日订单量突破2000万单】据界面报道，从知情人士获悉，在刚过去的10月23日，青桔单车全天总订单量达到2300万。而美团和哈啰当天订单总量分别为1700万单和1900万单。针对上述单量数据，青桔单车方面不予置评，哈啰出行则予以否认。据青桔骑行服务号微信公号显示，23日当天，青桔单车在国内大部分城市骑行免费。此外，美团当日也在小部分城市推行了免费骑电单车的活动。,,,,青桔单车,0,1,1,2020-10-26 18:30,微博 weibo.com,['https://wx1.sinaimg.cn/large/629924f5ly1gk2urudyrfj2050050743.jpg'],,
4564343960115107,JqZSA0tWz,1766937623,永远的Robin-J,#青桔单车#不知道其他人怎么认为，青桔单车的定位关锁非常不实用。这又何必呢？不高效也感觉不到新技术，总之体验感不好！,,深圳,,青桔单车,0,2,1,2020-10-26 18:24,iPhone客户端,,,
4564250016356848,JqXr3qFHO,1459561752,Philchu,#青桔单车#我人在西安市，打开青桔电单车系统提示请在蓝色区域没骑行，看图里蓝色运行区在蓝田，这是让我把电单车从西安市区推到蓝田县城在骑吗？而且西安市区电单车少的可怜，很难找到，蓝色运行区西安市也看不到范围。@青桔骑行官方微博,,,青桔骑行官方微博,青桔单车,0,2,0,2020-10-26 12:11,荣耀20 PRO,['https://wx1.sinaimg.cn/large/56ff2518ly1gk2lv7y3s5j20u01t0tej.jpg'],,
4563546019730562,JqF7zEPmy,3615624343,魔世创业的戮世摩罗,#青桔单车##占用盲道#共享单车是好事，但是这种投放对需要使用盲道的人非常不友好。@遵义交警支队@遵义公安,,,"遵义交警支队,遵义公安","青桔单车,占用盲道",0,1,1,2020-10-24 13:33,微博 weibo.com,['https://wx4.sinaimg.cn/large/d7820c97gy1gk0d4ry0tyj22bc334x6s.jpg'],,
4563200413011754,Jqw89cDuG,5276536653,陶火火HOHO,#美团##哈啰单车##青桔单车#在贵阳观山湖世纪金源国际中心门口，这些单车公然停在人行道上，还让不让人过路？这是人行通道，不是停车场，要不要清走？否则一火把它烧掉！@美团单车@贵阳市城市管理局@哈啰出行@青桔骑行官方微博,,贵阳·贵阳世纪金源购物中心,"美团单车,贵阳市城市管理局,哈啰出行,青桔骑行官方微博","美团,哈啰单车,青桔单车",5,9,2,2020-10-23 14:40,iPhone客户端,"['https://wx4.sinaimg.cn/large/005L5OdTgy1gjz9ew5i10j32io1w04qq.jpg', 'https://wx1.sinaimg.cn/large/005L5OdTgy1gjz9epsu2uj32io1w0npe.jpg', 'https://wx2.sinaimg.cn/large/005L5OdTgy1gjz9f4ewlxj32io1w0u0y.jpg', 'https://wx3.sinaimg.cn/large/005L5OdTgy1gjz9fd0dlgj32io1w0u0y.jpg', 'https://wx4.sinaimg.cn/large/005L5OdTgy1gjz9fkshu8j32io1w0kjm.jpg', 'https://wx1.sinaimg.cn/large/005L5OdTgy1gjz9ft1ru1j32io1w0u0y.jpg']",,
4562876838709018,JqnIfAxC2,3994428726,奶油啊奶油,青桔单车的关锁能不能利索一点？光关锁就得好久！体验感太差了！@青桔骑行官方微博#青桔单车#,,,青桔骑行官方微博,青桔单车,0,4,0,2020-10-22 17:14,iPhone客户端,,,
4562844014613250,JqmRjjm7g,2395801403,M笑雅,#青桔单车#今天骑行返现是，来了锁才发现这车左边的脚蹬没有！！！依照规定，要骑行200米，并且2分钟以上才算有效订单。就那样将就着骑到路的尽头，主要右脚使劲儿，左脚辅助，守护我最后的倔强！！！,,,,青桔单车,0,1,0,2020-10-22 15:04,iPhone客户端,"['https://wx2.sinaimg.cn/large/8ecd073bly1gjy4i9m9p4j20u0140qmo.jpg', 'https://wx3.sinaimg.cn/large/8ecd073bly1gjy4iafqb5j20u0140wt9.jpg', 'https://wx1.sinaimg.cn/large/8ecd073bly1gjy4ib4wy2j20u0140tmj.jpg']",,
4559255853603909,JoRvXf7xz,5152707609,小沫君的牛奶糖,刘昊然×滴滴喵喵节青桔单车代言人做你的猫🐱@刘昊然turbo,,,刘昊然turbo,,54,65,190,2020-10-12 17:26,刘昊然超话,"['https://wx1.sinaimg.cn/large/005CIeDfly1gjmo9apuzij315e0riqv5.jpg', 'https://wx2.sinaimg.cn/large/005CIeDfly1gjmo9trusej315e0u0x6p.jpg', 'https://wx3.sinaimg.cn/large/005CIeDfly1gjmo9y9i10j315e0u04qq.jpg', 'https://wx3.sinaimg.cn/large/005CIeDfly1gjmo9g1riej315e0u07wj.jpg', 'https://wx3.sinaimg.cn/large/005CIeDfly1gjmoarmrprj315e0u0qv6.jpg', 'https://wx3.sinaimg.cn/large/005CIeDfly1gjmoa3nqbuj315e0u0x6r.jpg', 'https://wx4.sinaimg.cn/large/005CIeDfly1gjmoao0tnpj30sg1pub2b.jpg', 'https://wx4.sinaimg.cn/large/005CIeDfly1gjmoav8x8gj315e0u0e82.jpg', 'https://wx1.sinaimg.cn/large/005CIeDfly1gjmoajlcrxj30sg1pub2b.jpg']",,
4562514669733679,Jqei6EQaP,7369820473,坐在土堆上的翠花2号,今天骑青桔听到你的声音了！是心动的感觉！“你好我是刘昊然快骑上青桔和我一起探索吧”开锁的一刹那我幸福了！然后同一辆车我开了好几次#刘昊然青桔单车#,,,,刘昊然 青桔单车,0,0,0,2020-10-21 17:15,HUAWEI P30,,,4559255853603909
4562270040884436,Jq7Vy3I56,1460465317,GraceVie,#美团单车##哈啰单车##青桔单车#出北苑路北地铁时发现地铁周边的共享单车，几乎涉及所有品牌，黑压压一大片几乎全部被贴上违法投放标签，二维码全部被喷黑，乱七八糟横七竖八堆在一起。还造成人行道拥挤。这处理方式也太简单粗暴了。城市管理能不能科学点儿。,,北京·世茂奥临花园,,"美团单车,哈啰单车,青桔单车",0,3,1,2020-10-21 01:03,iPhone客户端,"['https://wx1.sinaimg.cn/large/570ceea5ly1gjwairy8zzj22c03407wh.jpg', 'https://wx3.sinaimg.cn/large/570ceea5ly1gjwaiu5g73j22c0340kjl.jpg', 'https://wx1.sinaimg.cn/large/570ceea5ly1gjwaiq167qj22c03401kx.jpg', 'https://wx3.sinaimg.cn/large/570ceea5ly1gjwaivpuo1j22c0340h7d.jpg']",,
4562082252457820,Jq32Fajog,2391319305,无心工作无心学习无心生活,车呢#青桔单车##保定身边事#,,,,"青桔单车,保定身边事",0,3,1,2020-10-20 12:37,微博客户端,['https://wx2.sinaimg.cn/large/8e88a309ly1gjvp0rlhrvj20u01rctd8.jpg'],,
4561997548490048,Jq0Q2zCEg,3809539752,是叮叮不是当当,#青桔单车#什么垃圾！！我要是再骑它我就是脑子有毛病，滴滴出行你自己解释一下这样子还不在还车点是要我骑到你总部去吗！！！@滴滴出行一天心情全被毁了，停了一早上停不到点,,厦门,滴滴出行,青桔单车,0,9,0,2020-10-20 07:00,iPhone 11,"['https://wx2.sinaimg.cn/large/e310f6a8gy1gjvf8ta8lvj20n01dsk5g.jpg', 'https://wx2.sinaimg.cn/large/e310f6a8gy1gjvf8u5dtlj21400u0170.jpg']",,
4561663568642544,JpS9mAgjS,2610187233,fei黄腾达,#青桔单车#老老实实停指定的位置不让还车，非要楼顶上？,,杭州,,青桔单车,0,2,0,2020-10-19 08:53,iPhone客户端,,,
4561416760334026,JpLJi1oTw,2285605721,刺刺不休息,青桔的新车好酷#青桔单车#,,,,青桔单车,0,4,1,2020-10-18 16:32,小米10,['https://wx2.sinaimg.cn/large/883b9359gy1gjtkl9ntnpj20u00u045z.jpg'],,
