id,bid,user_id,用户昵称,微博正文,头条文章url,发布位置,艾特用户,话题,转发数,评论数,点赞数,发布时间,发布工具,微博图片url,微博视频url,retweet_id
4588978441291858,JBkJC5q4q,6482944903,魔鬼小邓,#美团单车#扫了一辆车，然后发现骑不动有故障，还要付两块钱以后才能再扫另外一辆，我哭了，不知道付了多少个两块钱了，电动车真的看着没坏，也显示电量充足，不知道为什么就是骑不动……,,,,美团单车,0,2,0,2021-01-02 17:53,OPPO A92s,,,
4587967467488368,JAUr0vq48,1074519774,听说全球变暖了,月卡直接涨价一倍这样不好吧？割韭菜也不是这么割的，明明还有得选哈啰和青桔，怎么就当自己必不可少突然开始抬价了#美团单车#,,,,美团单车,1,4,7,2020-12-30 22:55,iPhone客户端,,,
4587818393279258,JAQyzdL5g,2374342357,平平无奇小靓仔i,美团单车已经失去我了，等我的月卡到期我就不用了。停车点少就算了，我连着蓝牙也关不上锁还会自动弹开，把我的手给卡到淤青了，每天都在说我违停的路上。明明就在停车点，怎么都锁不上，重启App都不行，这定位不准就不要搞这些有的没的的了。害得我经常因为停车错过红绿灯差点迟到。违停违停，违停你个大头虾@美团单车#美团单车#,,,美团单车,美团单车,0,0,1,2020-12-30 13:03,OPPO Ace2 5G超级玩家,,,
4587746725204913,JAOGYlQ2d,2374342357,平平无奇小靓仔i,垃圾美团，整天定位不准说我违停，害我要迟到了，靠#美团单车#,,,,美团单车,0,2,2,2020-12-30 08:18,OPPO Ace2 5G超级玩家,,,
4587159661057130,JAzq64r0u,1428707453,基仔Kelvin,本來早上就急著去上班的，誰想到樓下只有這輛單車，但卻無法開鎖，超級鬱悶的，惟有快步找另一輛單車，結果走到#凤凰新村地铁站#才找到更多的單車，希望#美團單車#能加大投放力度，我們打工仔不容易啊！,,广州·昌盛小区,,"凤凰新村地铁站,美團單車",0,0,0,2020-12-28 17:25,小米手机,['https://wx2.sinaimg.cn/large/5528587dgy1gm3p09gxy9j21w02ionpe.jpg'],,
4585704224984739,JzXyCkUL1,2186905293,亮俞,#美团单车#打广告,,韶关·广东韶关芙蓉山国家矿山公园,,美团单车,0,0,1,2020-12-24 17:02,海底捞的iPhone 12,['https://wx4.sinaimg.cn/large/825986cdgy1glz1xd5ramj22uv257e83.jpg'],,
4585586994976058,JzUvxkSv0,5583927979,翻山越岭三页Lee,#美团单车#美团单车是被青桔单车搞了么，之前放眼望去两家都有，现在路上一辆美团也没有，全特么都是青桔单车，我要你这美团骑行月卡有何用？你们在人口密集社区路边多投放几个吧。@美团单车,,,美团单车,美团单车,0,2,2,2020-12-24 09:16,Android,,,
4584909215901792,JzCSloLkc,1056181072,YOYO_玅寳格格,#美团单车拼团#美团单车四人团120天三缺一～～万能微博有刚需滴来一个～#共享单车##美团单车#,,,,"美团单车拼团,共享单车,美团单车",0,18,0,2020-12-22 12:23,疯狂女神经iPhone 8 Plus（金色）,['https://wx4.sinaimg.cn/large/3ef40b50ly1glwin4nph6j20u01hdhdz.jpg'],,
4583223834714243,JyV1ZjMob,1865788542,金女神说理财,【资讯信息】根据摩拜官方消息：摩拜App、摩拜微信小程序，已于2020年12月14日23时59分停止服务和运营。目前，摩拜单车已接入美团App，账号中的余额、骑行卡套餐等相关权益仍可在美团App内继续使用。#财经##摩拜单车##美团单车#,,,,"财经,摩拜单车,美团单车",0,2,0,2020-12-17 20:46,微博 weibo.com,"['https://wx2.sinaimg.cn/large/6f35ac7egy1glr52v4ykhj20mv1a8qtj.jpg', 'https://wx2.sinaimg.cn/large/6f35ac7egy1glr5387p8mj20ht0a8wfe.jpg', 'https://wx4.sinaimg.cn/large/6f35ac7egy1glr53ffrspj20nf0fnmza.jpg']",,
4583058911793107,JyQJZ7wt5,7437102753,丐帮设计,#那些年骑过的共享单车#共享单车的出现很大方面方便了我们出行，单也有过揪心，说说那些年你骑过的共享单车？#摩拜单车##ofo##青桔单车##小蓝单车##美团单车##哈啰单车#,,,,"那些年骑过的共享单车,摩拜单车,ofo,青桔单车,小蓝单车,美团单车,哈啰单车",0,1,2,2020-12-17 09:50,微博 weibo.com,"['https://wx4.sinaimg.cn/large/0087jkadly1glqm1u89cqj30jg0cyq4s.jpg', 'https://wx1.sinaimg.cn/large/0087jkadly1glqm1u4jqyj30p00gogob.jpg', 'https://wx4.sinaimg.cn/large/0087jkadly1glqm46tpvnj312w0o10vw.jpg', 'https://wx2.sinaimg.cn/large/0087jkadly1glqm1tz5x2j30ka0cignx.jpg', 'https://wx4.sinaimg.cn/large/0087jkadly1glqm1u0nfdj30nq0hs0wf.jpg', 'https://wx4.sinaimg.cn/large/0087jkadly1glqm1ty9gjj30hs0bu0t2.jpg', 'https://wx1.sinaimg.cn/large/0087jkadly1glqm1tzs0rj30p00goq61.jpg', 'https://wx2.sinaimg.cn/large/0087jkadly1glqm1u42l2j30ku0dvgmp.jpg', 'https://wx4.sinaimg.cn/large/0087jkadly1glqm1ahfdxj30fo09mt97.jpg']",,
4583044587985760,JyQmSxvsA,3181580352,JankinWei,#美团单车#个人感觉，美团单车比青桔单车骑着更省力，投放率也很高，而且比哈啰便宜，但是故障率太高了点，大早上连续扫了6辆，全是故障车，而且是看着没一点问题的那种，让急着去上班的我很是崩溃。据我观察，这几辆车放在那里起码3天以上，部分已经有一个星期了，我以为已经没问题了，结果还是错付了…希望能提高维修效率，提升用户体验…@美团单车,,,美团单车,美团单车,0,10,5,2020-12-17 08:54,iPhone 8,,,
4582417522492140,JyA3uasjO,2144066964,成都残联,【全面停止服务！#摩拜单车更名#“#美团单车#”】据看度记者获悉，日前，摩拜单车服务现已全面接入美团，并更名为“美团单车”。12月14日晚，摩拜APP、摩拜微信小程序停止服务和运营。街头的摩拜单车情况如何？一起来看一下。L看度新闻的微博视频,,,,"摩拜单车更名,美团单车",0,0,1,2020-12-15 15:22,微博视频号,,"http://f.video.weibocdn.com/0042dvwbgx07INdY8zIA010412024CQ50E010.mp4?label=mp4_720p&template=1280x720.25.0&trans_finger=1f0da16358befad33323e3a1b7f95fc9&ori=0&ps=1BVp4ysnknHVZu&Expires=1654780061&ssig=NHXF1382Py&KID=unistore,video",
4582416758876436,JyA2fBfak,1879476167,看度新闻,【全面停止服务！#摩拜单车更名#“#美团单车#”】据看度记者获悉，日前，摩拜单车服务现已全面接入美团，并更名为“美团单车”。12月14日晚，摩拜APP、摩拜微信小程序停止服务和运营。街头的摩拜单车情况如何？一起来看一下。#摩拜单车更名美团单车##摩拜，拜拜！##共享单车#L看度新闻的微博视频,,,,"摩拜单车更名,美团单车,摩拜单车更名美团单车,摩拜，拜拜！,共享单车",0,1,1,2020-12-15 15:19,微博视频号,,"http://f.video.weibocdn.com/0042dvwbgx07INdY8zIA010412024CQ50E010.mp4?label=mp4_720p&template=1280x720.25.0&trans_finger=1f0da16358befad33323e3a1b7f95fc9&ori=0&ps=1BVp4ysnknHVZu&Expires=1654780061&ssig=NHXF1382Py&KID=unistore,video",
4582390380367739,JyzlI1xFh,3056558803,马路趴趴,我居然在美团上把当年摩拜的押金退回来了怎么感觉像中了大奖#摩拜单车已全面接入美团##摩拜崩了##美团单车#,,北京,,"摩拜单车已全面接入美团,摩拜崩了,美团单车",0,14,1,2020-12-15 13:34,最可爱的iPhone客户端,"['https://wx3.sinaimg.cn/large/b62f62d3ly1glohahymknj20yi1pctyf.jpg', 'https://wx1.sinaimg.cn/large/b62f62d3ly1glohd9tw62j20u00xydkk.jpg', 'https://wx1.sinaimg.cn/large/b62f62d3ly1glohda2hkej20yi1pcdm0.jpg']",,
4582104467771659,JyrUywBLl,1048797405,十二不惑之家,摩拜单车摩拜单车正式更名为“美团单车”#摩拜单车##美团单车#,,,,"摩拜单车,美团单车",0,0,0,2020-12-14 18:38,摩拜单车超话,['https://wx4.sinaimg.cn/large/3e8360ddly1glnkjgwhonj20m80sr40i.jpg'],,
4582098750938280,JyrLl3W5y,1048797405,十二不惑之家,摩拜单车正式更名为“美团单车”#摩拜单车##美团单车#,,,,"摩拜单车,美团单车",0,1,0,2020-12-14 18:15,iPhone客户端,['https://wx2.sinaimg.cn/large/3e8360ddly1glnjtw81hjj20m80sr40i.jpg'],,
4582039569826776,JyqdSFeoo,2887676891,念那一段懵懂流年,#美团单车##美团单车拼团#2=2，有人吗,,,,"美团单车,美团单车拼团",0,1,1,2020-12-14 14:20,iPhone客户端,['https://wx3.sinaimg.cn/large/ac1e73dbly1glnd35d4jjj20u01hchdt.jpg'],,
4582039124192493,JyqdahAER,2887676891,念那一段懵懂流年,#美团单车#还有人吗？2=2,,,,美团单车,0,1,1,2020-12-14 14:18,iPhone客户端,['https://wx4.sinaimg.cn/large/ac1e73dbly1glnd1bmm9rj20u01hchdt.jpg'],,
4581962721265607,JyodW5jf1,2902778157,潘言潘语GG,#美团单车拼团##美团单车#4缺3，冲浪第一线，你评论我就邀请，快来快来，实时更新剩余坑位,,上海,,"美团单车拼团,美团单车",0,28,1,2020-12-14 09:15,小米9,"['https://wx4.sinaimg.cn/large/ad04e12dly1gln477cyusj20u01t0tu0.jpg', 'https://wx4.sinaimg.cn/large/ad04e12dgy1gln48wfde8j20go0b4mzm.jpg']",,
4581401893286033,Jy9DndMQx,1874803907,龜波嬸嬸,#美团单车拼团##美团单车#拼团吗90天30块兄弟集美们,,,,"美团单车拼团,美团单车",0,12,1,2020-12-12 20:06,iPhone客户端,['https://wx3.sinaimg.cn/large/6fbf3cc3gy1gllbu741tsj20v91vonpf.jpg'],,
4581360759217474,Jy8z1CFSW,2427651377,anonymitywww,#nofilters##美团单车#,,,,"nofilters,美团单车",0,0,1,2020-12-12 17:23,Android,['https://wx3.sinaimg.cn/large/90b30531gy1gll72tvhb2j274w5cwb2j.jpg'],,
4580544988579734,JxNlgzZYO,2519517920,小娟子lady,每次都这样！每次都这样！几乎每天都这样！还有完没完！是不是要卸载了#美团单车#@美团单车,,,美团单车,美团单车,0,2,1,2020-12-10 11:21,HUAWEI P30 Pro,['https://wx4.sinaimg.cn/large/962ccae0gy1glilcm2h6sj20u01t0tf6.jpg'],,
4580286743974848,JxGCKgG2s,7163340826,旺仔牛奶微糖不加冰,@美团@美团单车#美团单车##美团#做不好定位就别搞违规功能推出这么久了定位识别还是这么鸡肋搞不好就别搞停在规定区域，地铁旁边画了清清楚楚的线内区域nmd就违规？看到心里烦躁再这样我用支付宝去了88了您内,,,"美团,美团单车","美团单车,美团",0,4,1,2020-12-09 18:15,iPhone客户端,"['https://wx2.sinaimg.cn/large/007OMEbggy1glhrp2pnwtj30u01hdtmm.jpg', 'https://wx2.sinaimg.cn/large/007OMEbggy1glhrp36kk7j30cs0gkgoj.jpg']",,
4579244137255665,Jxfv7urwR,2096350311,Wow哈喽嗨,#美团单车#还是您家美团@美团单车每天晚上小区楼下都有一辆在叫持续两个星期了（应该不是同一辆）请问是什么问题有什么办法解决真的很扰民一晚上在叫LWow哈喽嗨的微博视频,,,美团单车,美团单车,0,2,0,2020-12-06 21:12,iPhone客户端,,"http://f.video.weibocdn.com/ufH5uxl8lx07IzgcOkHS010412008rGf0E010.mp4?label=mp4_720p&template=720x720.25.0&trans_finger=1f0da16358befad33323e3a1b7f95fc9&ori=0&ps=1BVp4ysnknHVZu&Expires=1654780061&ssig=fvKkCbGoGC&KID=unistore,video",
4577992661541420,JwIWC6sZC,2830537857,子不语YJ,#美团单车#好好地一个电单车善政，现在搞得一地鸡毛。连续扫了30辆美团，都是没电的。不整改，乱停乱放；整改了，直接没有。啥时候不会这么极端啊！,,,,美团单车,0,2,0,2020-12-03 10:19,iPhone客户端,,,
4577074948351430,Jwl4qz2Au,5532829415,xnx2333,请问为什么扫十辆美团电单车十辆都是没电的？最近是不换电池吗？@美团单车#美团单车#,,,美团单车,美团单车,0,0,0,2020-11-30 21:32,小米10,,,
4576863882838088,JwfA0bUjC,5358305548,马铃薯的土豆子,#美团##美团单车#骑美团的小黄车跟骑了一吨的铁在跑一样差点没累吐血,,,,"美团,美团单车",0,1,0,2020-11-30 07:34,iPhone 7 Plus,,,
4575981202838220,JvSCkbUlK,1876313681,WhatsCY,#美团单车##摩拜单车#在白线停车区一直关不了锁提示禁停，跟着定位一直推到肯德基门口终于到了定位的指定停车区了赶紧关锁，挡路也没办法了,,深圳·现代城华庭,,"美团单车,摩拜单车",0,5,2,2020-11-27 21:06,Redmi K20,['https://wx3.sinaimg.cn/large/6fd64651gy1gl4184meygj22bc2bce83.jpg'],,
4575953805914906,JvRU8oOJI,1738033363,拿钱狠狠砸死我吧,#美团单车拼团##美团单车##美团单车月卡#一缺四，求组队,,,,"美团单车拼团,美团单车,美团单车月卡",1,1,0,2020-11-27 19:17,HUAWEI Mate 30 5G,,,
4575887137967231,JvQaBxqDJ,1803518642,微微微胖小丸子,#美团单车拼团##美团单车##美团单车月卡#38元150天拼团缺一人，有小可爱一起拼的吗？,,成都·航天城上城,,"美团单车拼团,美团单车,美团单车月卡",0,88,3,2020-11-27 14:52,iPhone客户端,['https://wx2.sinaimg.cn/large/6b7f82b2gy1gl3qhbkpxmj20ku112npd.jpg'],,
4575518748054747,JvGAqxNph,6313441381,kk蜡笔小新,#美团单车#无语死了，之前用那么久，都是停在一个地方，最近都是显示违停啥的，人家自行车都是停在那边的，我看有哈喽和美团的车都停在那边，一直以来都是停那边，最近美团单车是咋了，非要逼我不开月卡，去开哈喽吗？虽然申诉成功，但每天都显示违停，很影响心情的好吗，搞的每天要申诉！,,,,美团单车,0,1,0,2020-11-26 14:29,iPhone客户端,,,
4575463269466821,JvF8WDIKF,1079772890,园服校服直销,共享单车是越来越难找了，所谓的最后一公里，可能有500米你是在找车。首先要求停在固定的划线区域（否则罚款5元，有误判），其次是深南大道人行道不允许停放、不允许逆行，意味着在地铁口公交车站你都找不到小黄车了。#深圳##深南大道##共享单车##小黄车##美团单车#,,深圳·华强商业圈,,"深圳,深南大道,共享单车,小黄车,美团单车",0,1,2,2020-11-26 10:48,HUAWEI Mate 30 5G,,,
4574838334694837,JvoSZjHlb,1428707453,基仔Kelvin,昨天早上急着上班，有楼下到处找#美团单车#是找到了两辆单车，可惜都被锁上了。,,广州·昌盛小区,,美团单车,0,0,0,2020-11-24 17:25,小米手机,"['https://wx1.sinaimg.cn/large/5528587dgy1gl0dzu7t6gj21s035sb2a.jpg', 'https://wx3.sinaimg.cn/large/5528587dgy1gl0dzy4do4j21s035sx6q.jpg']",,
4574728464897806,Jvm1Mky8S,1880349635,小狐狸笑熬浆糊,是不是有病，每次说我违停，我仔细看了一下旁边就是政府划定的停车区域，停在这里的其他单车很多，怎么他们就不是违停了。#美团单车##12315消费者维权投诉#还有我已经好几次申诉了，现在每次锁车前都会看到提示“可以在此锁车”。然后听到滴滴滴。tm我走了3分钟手机给我短信判断我违停？？？等我过去另外一个人已经骑走了我刚停的那辆？？本来就是地铁站/火车站附近的大客流，怎么你们人干事？？？投诉还不通过了。。。@美团单车@美团@美团网客服小美@美团客服,,,"美团单车,美团,美团网客服小美,美团客服","美团单车,12315消费者维权投诉",0,1,0,2020-11-24 10:08,Android,"['https://wx2.sinaimg.cn/large/7013dbc3ly1gl01ep0lx4j20u01t014r.jpg', 'https://wx3.sinaimg.cn/large/7013dbc3ly1gl01esxpsqj23k02o07wk.jpg', 'https://wx1.sinaimg.cn/large/7013dbc3ly1gl01exy091j23k02o07wl.jpg', 'https://wx4.sinaimg.cn/large/7013dbc3ly1gl01f2oxknj23k02o0x6s.jpg']",,
4572950168086401,JuBLyxVDP,5428242021,在做什么白日梦呢,这就是美团骑车查的目的地有二十多个停车点？到一点说一个停车点取消，我这两块钱是为了兜风吗？从哪儿骑得再骑回去还？#美团#美团#美团单车#,,重庆,,"美团,美团单车",0,17,1,2020-11-19 12:22,OnePlus 7 Pro,"['https://wx2.sinaimg.cn/large/005VmlIFly1gkud2bss0pj31402eon44.jpg', 'https://wx1.sinaimg.cn/large/005VmlIFly1gkud2ckggjj31402eoap8.jpg']",,
4571468639513461,JtZdZDUSV,1706246971,KOP有為,#美团单车#我覺得用5G都搶不到...,,,,美团单车,0,10,0,2020-11-15 10:15,美团手机客户端,['https://wx2.sinaimg.cn/large/65b3433bgy1gkpmz5mj11j20u01sc7ai.jpg'],,
4570429374597506,JtybLji1k,6423298849,用户6423298849,#美团单车#美团单车唐山站你好，为什么退押金窗口了，我想把摩拜单车的押金退了，请给我解决一下好吗,,,,美团单车,0,2,0,2020-11-12 13:25,荣耀10 AI变色更潮美,,,
4570091650030596,Jtpp307Xu,2912408437,amingweia,#美团单车#1元抢购真的有人抢到了吗？已经在屏幕前守了两天点击之后看着它转圈就没了！！！！几次都这样！！,,,,美团单车,0,13,6,2020-11-11 15:03,iPhone客户端,['https://wx2.sinaimg.cn/large/ad97d375gy1gkl8tp01mlj20ku1120xl.jpg'],,
4569994190659678,JtmRR2LBY,1743374601,zj骏,#美团单车#有拼的人么,,,,美团单车,1,1,0,2020-11-11 08:36,iPhone客户端,['https://wx3.sinaimg.cn/large/67e9c909ly1gkkxoquoo3j20yi22ohdw.jpg'],,
4569637210292794,JtdA51eau,2218783690,FFF-梓俊,讲真的，美团小黄车比青桔单车好骑一百倍，有同感的吗#青桔单车##美团单车#,,武汉·晋合・金桥世家,,"青桔单车,美团单车",0,2,0,2020-11-10 08:57,HUAWEI P30,,,
4569632000705990,JtdrG2XEW,1771742472,干叭嗲,#美团单车#骑美团单车，下陡坡失控摔到骨折，客服电话都打不通，美团就这样的服务态度吗？@美团单车@美团王兴@美团,,广州·广州市越秀区正骨医院,"美团单车,美团王兴,美团",美团单车,0,2,3,2020-11-10 08:37,iPhone客户端,"['https://wx3.sinaimg.cn/large/699aa508gy1gkjs3h304dj20u0140e87.jpg', 'https://wx2.sinaimg.cn/large/699aa508gy1gkjs3ir7w6j20u0140kjs.jpg']",,
4569417772434336,Jt7S9adhu,5511290066,一张咕噜咕噜呀,还车还了二十分钟，再也不骑美团单车了#美团单车#,,,,美团单车,0,2,1,2020-11-09 18:25,HUAWEI nova 3,,,
4569094160648015,JsZsc2IzR,5518244641,甩甩尾巴的羊,美团的共享单车也太好骑了叭！也不怕摔，推起来也不会很重，真就这么顺滑呗respect#美团单车#（嘶但是为什么我只有骑一五五的才能勉强踩地……,,,,美团单车,0,0,0,2020-11-08 21:00,荣耀7X 全面屏手机,,,
4569063550885933,JsYEP3Itf,2009179813,人生再无岁月可回头,气死我了再也不要骑美团电动车了还车还了十分钟#美团单车#气死我了！！！！,,,,美团单车,0,1,0,2020-11-08 18:58,iPhone客户端,,,
4568688768062377,JsOUkxPol,7360664030,dsvjdsdv,美团单车拼团#美团单车##美团单车拼团#,,,,"美团单车,美团单车拼团",0,0,0,2020-11-07 18:09,iPad客户端,['https://wx3.sinaimg.cn/large/00828AXAly1gkgrrkozudj30by0by0ua.jpg'],,
4568666609293609,JsOkACZGV,1970253404,anxiaomuvip8,#美团单车##美团单车拼团#新开的速度,,,,"美团单车,美团单车拼团",0,0,0,2020-11-07 16:41,iPhone客户端,['https://wx3.sinaimg.cn/large/756fae5cgy1gkgp82aultj20by0by3zl.jpg'],,
4568660129088489,JsOa8C8kx,6994300332,用户0050411591,美团单车拼团#美团单车#,,,,美团单车,0,1,0,2020-11-07 16:15,iPhone客户端,['https://wx1.sinaimg.cn/large/007Dln1Gly1gkgoh9ucykj30by0byjud.jpg'],,
4568655662156915,JsO2W936X,5632455515,犹记繁花醉满枝,#美团单车拼团##美团单车#美团单车拼团，还差6人,,,,"美团单车拼团,美团单车",0,2,3,2020-11-07 15:57,iPhone客户端,['https://wx1.sinaimg.cn/large/0069bcYHgy1gkgnyt40uzj30by0bymya.jpg'],,
4568620120670466,JsN7C2OpY,5239471227,A丶就你,#美团单车##美团单车拼团#新开的速度,,杭州·杭州师范大学钱江学院,,"美团单车,美团单车拼团",0,6,1,2020-11-07 13:36,荣耀 9X,['https://wx3.sinaimg.cn/large/005IAhOrly1gkgjvkt9x6j30by0by0te.jpg'],,
4568303265386015,JsESymB9d,3601736613,菜田田田田,#美团单车拼团##美团单车拼团##美团单车#还差四个冲鸭,,,,"美团单车拼团,美团单车",0,7,0,2020-11-06 16:37,HUAWEI P20 Pro,,,
4568215126806261,JsCAosyCp,3601736613,菜田田田田,#美团单车拼团##美团单车#还差四个冲鸭,,,,"美团单车拼团,美团单车",0,0,0,2020-11-06 10:47,HUAWEI P20 Pro,['https://wx3.sinaimg.cn/large/d6ae23a5gy1gkf9d3jxksj20u01q81dd.jpg'],,
4568193064509425,JsC0OiV6F,2917929745,lover9631,#美团单车拼团##美团单车#0.99元美团单车拼团，还差6人,,深圳·深南中,,"美团单车拼团,美团单车",0,6,0,2020-11-06 09:19,iPhone,"['https://wx1.sinaimg.cn/large/adec1311gy1gkf6su52ahj20by0byt9v.jpg', 'https://wx1.sinaimg.cn/large/adec1311gy1gkf6sto995j20n01dsb2a.jpg']",,
4568189637495756,JsBVhvrZi,5692713202,yangna1018,周末上周的今天和小青子外出滴滴的一天#美团单车#,,,,美团单车,0,1,2,2020-11-06 09:05,nova7SE 5G你在焦点在,"['https://wx2.sinaimg.cn/large/006dg2KSly1gkf6fxipg6j31c81c8b29.jpg', 'https://wx1.sinaimg.cn/large/006dg2KSly1gkf6fynx19j31c81c8e81.jpg', 'https://wx4.sinaimg.cn/large/006dg2KSly1gkf6g0f142j31c81c81kx.jpg']",,
4566398913748181,JrRl1fJ4x,7418517114,新海南,#美团单车#【连续20天！1500份！美团单车免费骑行券等你来领】近段时间，由新海南客户端与美团单车再度携手开展的“美团单车30天免费骑”活动，受到了来自爱好骑行的市民朋友们关注。小伙伴们薅羊毛的机会又来啦！记者从活动主办方处了解到，11月的1500份美团单车免费骑行券，将从11月1日开始发放一直持续到11月20日每天11时，快到新海南客户端领取你的福利吧O网页链接,,,,美团单车,0,0,0,2020-11-01 10:30,微博 weibo.com,"['https://wx1.sinaimg.cn/large/00863lbQgy1gk9fx7g3x5j30rs0fnqd2.jpg', 'https://wx3.sinaimg.cn/large/00863lbQgy1gk9fx7fetkj30m80gox3f.jpg']",,
4566026198977026,JrHDRBFkK,3601736613,菜田田田田,#美团单车拼团##美团单车#还差三个,,,,"美团单车拼团,美团单车",0,14,0,2020-10-31 09:49,HUAWEI P20 Pro,['https://wx2.sinaimg.cn/large/d6ae23a5ly1gk89z61iigj20u01q81dn.jpg'],,
4565851539515002,JrD69DVhM,79046866,鹿朵朵Shimmer,随手拍小黄#美团单车#,,宜昌,,美团单车,0,0,1,2020-10-30 22:14,nova6 5G自拍大不一样,"['https://wx1.sinaimg.cn/large/04b628d2ly1gk7pvwe4uyj24002o07wl.jpg', 'https://wx4.sinaimg.cn/large/04b628d2ly1gk7pvz028tj24002o0qv8.jpg', 'https://wx1.sinaimg.cn/large/04b628d2ly1gk7pw2ed2mj24002o0e84.jpg', 'https://wx3.sinaimg.cn/large/04b628d2ly1gk7pw62d2bj24002o0qv8.jpg', 'https://wx1.sinaimg.cn/large/04b628d2ly1gk7pw8k439j24002o0e85.jpg', 'https://wx3.sinaimg.cn/large/04b628d2ly1gk7pwc9fypj24002o0npg.jpg', 'https://wx2.sinaimg.cn/large/04b628d2ly1gk7pwhzf4jj24002o0u10.jpg', 'https://wx2.sinaimg.cn/large/04b628d2ly1gk7pwf105ij24002o0npg.jpg', 'https://wx3.sinaimg.cn/large/04b628d2ly1gk7pwkbe1cj24002o0u10.jpg']",,
4565729674271088,JrzVBhV6w,3601736613,菜田田田田,#美团单车拼团##美团单车#还差两个冲鸭,,,,"美团单车拼团,美团单车",0,34,1,2020-10-30 14:10,HUAWEI P20 Pro,['https://wx3.sinaimg.cn/large/d6ae23a5gy1gk7bx5g42yj20u01q8h4c.jpg'],,
4565078345784255,JriZ4ogKr,6093421463,我吃饭的时候真不饿,#美团单车#每天都停这里，突然今天判我违停，一脸懵逼，申诉都不行，人工也找不到，好无语@美团单车,,,美团单车,美团单车,0,9,1,2020-10-28 19:02,小米10,"['https://wx1.sinaimg.cn/large/006Ennhlgy1gk592erpvgj31400u0n5z.jpg', 'https://wx1.sinaimg.cn/large/006Ennhlgy1gk593fiou9j30u01t0te5.jpg']",,
4564762820088806,JraMa0n6m,2782597741,叫胡开心呀,带着耳机，骑着单车，慢悠悠的回家，就是屁股有点疼，单车的坐垫弄柔软一点就好了#美团单车#,,,,美团单车,0,3,0,2020-10-27 22:08,iPhone客户端,['https://wx3.sinaimg.cn/large/a5db126dly1gk48ududksj20ku0kg432.jpg'],,
4564038299684886,JqRVzEDtQ,6523169554,李可爱今天很可爱,今天的天气超温柔！！！美团的单车超好骑#美团单车#！！！姥姥包的饺子做的排骨和打卤面超好吃！！！今天的我也超可爱！！！(今天是忙于快乐忘了拍照的一天),,廊坊,,美团单车,0,0,0,2020-10-25 22:09,Android,['https://wx3.sinaimg.cn/large/0077syoaly1gk1xkiupxgj30u01o0n6m.jpg'],,
4563931412044121,JqP9b8zLH,1750803562,宝贝小娃,自从买了个月卡，爱上了骑车～#美团单车#,,,,美团单车,0,0,1,2020-10-25 15:05,iPhone客户端,['https://wx3.sinaimg.cn/large/685b246aly1gk1ldce3gyj20yi1pcwlg.jpg'],,
4563911392890509,JqOCTc7X7,3074690897,眨眼干杯,#美团单车拼团##美团单车#有没有美团骑车单车拼团呀新开的1块钱,,,,"美团单车拼团,美团单车",0,24,2,2020-10-25 13:45,真我 X50 Pro 玩家版,,,
4563643289052376,JqHEsBYW4,3187950063,打败伏地魔,#美团单车#成都青龙湖湿地公园地铁B口一美团单车＋私锁早上10点开了车，推不动下午14点路过看到该车还在@美团单车,,成都·青龙湖,美团单车,美团单车,0,1,2,2020-10-24 20:00,K30 至尊纪念版,"['https://wx2.sinaimg.cn/large/be0441efgy1gk0o1ctn15j22og3kghdz.jpg', 'https://wx1.sinaimg.cn/large/be0441efgy1gk0o1hz83dj23kg2oghdy.jpg']",,
4563353198661393,JqA6zAldT,2203812861,金飛欢喜DAYTOY,吐槽一下今天骑的共享单车#共享单车##刘昊然代言青桔##哈罗单车##美团单车#前段时间一元购了一个月青桔单车免费骑，殊不知青桔小车是那么难骑呀一开始骑还好，每次骑到三环就骑不动了，我还以为是自己体力不好缺乏锻炼了今天骑过哈罗单车之后，真的觉得骑2-3公里的路程轻轻松松的对比之下，哈罗真的太好骑啦！下次骑车，首选哈罗，其次美团单车，最后才选青桔可怜我还得再继续骑半个多月的青桔😯#我是表情帝#红色是骑行路线,,,,"共享单车,刘昊然代言青桔,哈罗单车,美团单车,我是表情帝",0,3,1,2020-10-24 00:47,iPhone XS,['https://wx2.sinaimg.cn/large/835b83fdly1gjzqz1zhxij20ty0zxwxz.jpg'],,
4563291483408436,Jqyv2eiGM,1880421832,淘小乖1234,上次骑共享单车还是2018年#美团单车#,,宜昌,,美团单车,0,0,0,2020-10-23 20:42,iPhone客户端,['https://wx4.sinaimg.cn/large/7014f5c8gy1gjzjrdfkedj20u017bwk0.jpg'],,
4562270040884436,Jq7Vy3I56,1460465317,GraceVie,#美团单车##哈啰单车##青桔单车#出北苑路北地铁时发现地铁周边的共享单车，几乎涉及所有品牌，黑压压一大片几乎全部被贴上违法投放标签，二维码全部被喷黑，乱七八糟横七竖八堆在一起。还造成人行道拥挤。这处理方式也太简单粗暴了。城市管理能不能科学点儿。,,北京·世茂奥临花园,,"美团单车,哈啰单车,青桔单车",0,3,1,2020-10-21 01:03,iPhone客户端,"['https://wx1.sinaimg.cn/large/570ceea5ly1gjwairy8zzj22c03407wh.jpg', 'https://wx3.sinaimg.cn/large/570ceea5ly1gjwaiu5g73j22c0340kjl.jpg', 'https://wx1.sinaimg.cn/large/570ceea5ly1gjwaiq167qj22c03401kx.jpg', 'https://wx3.sinaimg.cn/large/570ceea5ly1gjwaivpuo1j22c0340h7d.jpg']",,
