,id,bid,user_id,用户昵称,微博正文,头条文章url,发布位置,艾特用户,话题,转发数,评论数,点赞数,发布时间,发布工具,微博图片url,微博视频url,retweet_id,content,words,Topic0,Topic1,Topic2,Topic3,Topic4,Topic5,Topic6,Topic7,dominant_topic
711,4430498790852307,IcNpB3zIT,1921617911,Arp_Queena,#青桔单车#之前都听说共享单车被人骑回家被上锁，今天就遇到了，这些人太自私了、素质太低了！！！,,,,青桔单车,0,0,1,2019-10-23 10:11,iPhone客户端,"['https://wx1.sinaimg.cn/large/72898ff7gy1g87wtzrqd6j22bx2nt1ky.jpg', 'https://wx1.sinaimg.cn/large/72898ff7gy1g87wty68vjj22c0340tsx.jpg']",,,青桔单车之前都听说共享单车被人骑回家被上锁今天就遇到了这些人太自私了素质太低了,"['青桔', '单车', '听说', '共享', '单车', '回家', '上锁', '人太', '自私', '素质', '太低']",0.0395,0.0396,0.0395,0.0396,0.0395,0.7231,0.0396,0.0396,5
712,4430119533538568,IcDxTeQxG,5264680678,我景的小梧桐,#青桔单车#昨晚骑得青桔单车，真的是一路顺畅务必，超级好骑，就是铃铛坏了，不过我走的路车不是那么多，影响不大，青桔真的是我骑过的车里面最好骑的了#摩拜单车#今早骑得摩拜单车，刚开始推的时候挺好推的，但是一骑起来就有点蹬不动，尤其是上坡的时候，阻力特别大，重点是我推着过桥时，前刹坏了，握不动，下桥的时候就被车带着跑下去的，停车的时候更是。。。直接跑着下车。。特别危险。。。我骑的摩拜感觉是老一款的摩拜，大部分老一款的摩拜骑起来都有点不太好骑，像摩拜新出来的跟美团合作的那款车就很好骑，跟青桔有的一拼，但是平时还是老摩拜比较多，新车比较少，毕竟大家都喜欢骑新车，旧车都留下了,,,,"青桔单车,摩拜单车",0,1,1,2019-10-22 09:04,微博 weibo.com,,,,青桔单车昨晚骑得青桔单车真的是一路顺畅务必超级好骑就是铃铛坏了不过我走的路车不是那么多影响不大青桔真的是我骑过的车里面最好骑的了摩拜单车今早骑得摩拜单车刚开始推的时候挺好推的但是一骑起来就有点蹬不动尤其是上坡的时候阻力特别大重点是我推着过桥时前刹坏了握不动下桥的时候就被车带着跑下去的停车的时候更是直接跑着下车特别危险我骑的摩拜感觉是老一款的摩拜大部分老一款的摩拜骑起来都有点不太好骑像摩拜新出来的跟美团合作的那款车就很好骑跟青桔有的一拼但是平时还是老摩拜比较多新车比较少毕竟大家都喜欢骑新车旧车都留下了,"['青桔', '单车', '昨晚', '骑得', '青桔', '单车', '真的', '一路', '顺畅', '务必', '超级', '铃铛', '路车', '影响', '不大青桔', '真的', '骑过', '单车', '今早', '骑得', '摩拜', '单车', '一骑', '不动', '上坡', '阻力', '特别', '重点', '推着', '过桥', '时前', '刹坏', '不动', '下桥', '车带', '跑下去', '停车', '更是', '下车', '特别', '危险', '一款', '大部分', '一款', '不太好', '骑像', '摩拜', '美团', '合作', '那款', '青桔', '平时', '老摩拜', '新车', '喜欢', '新车', '旧车', '留下']",0.0213,0.0214,0.0214,0.0212,0.0213,0.0213,0.8509,0.0213,6
713,4429889056311531,Icxy9qtUT,2998053505,sunianjinnn,#青桔单车#青桔的月卡，也太划算了吧8元包月，幸福感爆棚🍗,,无锡·万达广场B区,,青桔单车,0,2,0,2019-10-21 17:48,iPhone客户端,['https://wx1.sinaimg.cn/large/b2b2aa81ly1g85ysondbgj20v91vodqa.jpg'],,,青桔单车青桔的月卡也太划算了吧元包月幸福感爆棚,"['青桔', '单车', '青桔', '划算', '包月', '幸福感', '爆棚']",0.0518,0.0518,0.0518,0.6374,0.0518,0.0518,0.0518,0.0518,3
714,4429747180457599,IctRk1V2D,5906054901,glass_俊哲,你们觉得哪种单车最好骑？我选#青桔单车#虽然平时骑#哈喽单车#多一些,,成都·高新区,,"青桔单车,哈喽单车",0,1,3,2019-10-21 08:24,vivo手机,['https://wx2.sinaimg.cn/large/006rHcG1gy1g85ii8c0y1j31r60u0toh.jpg'],,,你们觉得哪种单车最好骑我选青桔单车虽然平时骑哈喽单车多一些,"['单车', '选青桔', '单车', '平时', '骑哈', '单车', '多一些']",0.0519,0.0519,0.6369,0.0519,0.0519,0.0519,0.0519,0.0519,2
715,4428693247979662,Ic2rqxtSe,5303405258,胡啊杨,#哈啰单车崩了#我今天快迟到了，然后看见两辆车—#青桔单车#和#哈罗单车#我选择了青桔，没有迟到哦！,,,,"哈啰单车崩了,青桔单车,哈罗单车",0,2,3,2019-10-18 10:36,vivo手机,,,,哈啰单车崩了我今天快迟到了然后看见两辆车青桔单车和哈罗单车我选择了青桔没有迟到哦,"['哈啰', '单车', '迟到', '两辆车', '青桔', '单车', '哈罗', '单车', '选择', '青桔', '迟到']",0.04,0.7196,0.0401,0.04,0.0401,0.04,0.0401,0.04,1
716,4427768802165076,IbEoo95eA,5708424991,财经女知事,有业内人士表示，戴威看似有三大选择，实则别无选择，作为一个刚刚走出校门，目前仅30岁左右的创业者，跑路会让自己永世不得翻身，最不划算，而直接宣告破产则可能因官方的压力而无法实施，毕竟牵涉到1600多万用户，影响面太大，他只能选择坚守。不过，戴威的死撑硬扛对于用户来说完全就是一场灾难。如果ofo直接破产，执法部门可以直接对小黄车的资产进行清算，该拍卖的拍卖，该变现的变现，最终根据法定顺序进行清偿，一切均在公开、透明、公正的原则下进行妥善处理。如今，账上的钱还了蚂蚁金服，资产被其他债主分光，戴威还能拿什么退还用户的押金呢？#ofo回应已还清蚂蚁金服欠款##美团单车##青桔单车#@新浪科技@新浪财经@创事记专栏@ofo小黄车O1000万用户等着押金，戴威却密谋掏空小黄车，还清马云等大债主！,,,"新浪科技,新浪财经,创事记专栏,ofo小黄车","ofo回应已还清蚂蚁金服欠款,美团单车,青桔单车",0,2,1,2019-10-15 21:23,微博 weibo.com,,,,有业内人士表示戴威看似有三大选择实则别无选择作为一个刚刚走出校门目前仅岁左右的创业者跑路会让自己永世不得翻身最不划算而直接宣告破产则可能因官方的压力而无法实施毕竟牵涉到多万用户影响面太大他只能选择坚守不过戴威的死撑硬扛对于用户来说完全就是一场灾难如果直接破产执法部门可以直接对小黄车的资产进行清算该拍卖的拍卖该变现的变现最终根据法定顺序进行清偿一切均在公开透明公正的原则下进行妥善处理如今账上的钱还了蚂蚁金服资产被其他债主分光戴威还能拿什么退还用户的押金呢回应已还清蚂蚁金服欠款美团单车青桔单车新浪科技新浪财经创事记专栏小黄车万用户等着押金戴威却密谋掏空小黄车还清马云等大债主,"['业内人士', '戴威', '看似', '有三大', '选择', '实则', '别无选择', '刚刚', '走出', '校门', '仅岁', '创业者', '路会', '永世', '翻身', '不划算', '宣告破产', '官方', '压力', '实施', '牵涉到', '多万', '用户', '影响面', '太大', '只能', '选择', '坚守', '戴威', '死撑', '用户', '一场', '灾难', '破产', '执法', '部门', '黄车', '资产', '清算', '拍卖', '拍卖', '变现', '变现', '最终', '法定', '顺序', '清偿', '公开', '透明', '公正', '原则', '妥善处理', '账上', '蚂蚁', '金服', '资产', '债主', '分光', '戴威', '退还', '用户', '押金', '回应', '还清', '蚂蚁', '金服', '欠款', '美团', '单车', '青桔', '单车', '新浪', '科技', '新浪', '财经', '创事记', '专栏', '黄车', '用户', '押金', '戴威', '密谋', '掏空', '黄车', '还清', '马云', '债主']",0.0209,0.0209,0.0209,0.0209,0.8539,0.0209,0.0209,0.0209,4
717,4427255981485527,Ibr3g6es7,1548677530,乐在简单,#青桔单车#昨天上午购买了一张骑行月卡即出行去湖州银泰百货，购物后欲骑车回家，发现手机App无法开锁，短信提示违规停车有一笔5元挪车管理费需支付，经申诉后给予减免。骑车回家后又收到短信说又要支付5元，被迫走出小区门口停车点拍照后走申诉流控给予减免。今天上午从菜市场骑车回家又收到短信需支付5元。我每次都按青桔要求及规定的区域、停车点骑行和停车，你青桔想钱想疯了还是玩弄敲诈客户？！@青桔单车官方微博@中国消费者协会@浙江省消保委@湖州广电新媒体@湖州发布,,,"青桔单车官方微博,中国消费者协会,浙江省消保委,湖州广电新媒体,湖州发布",青桔单车,0,1,3,2019-10-14 11:25,HUAWEI Mate 9,"['https://wx4.sinaimg.cn/large/5c4ef19aly1g7xkfe64gvj20u01hctds.jpg', 'https://wx1.sinaimg.cn/large/5c4ef19aly1g7xkfeoysej20u01hcjy2.jpg', 'https://wx2.sinaimg.cn/large/5c4ef19aly1g7xkffh9apj20u01hcjyf.jpg', 'https://wx3.sinaimg.cn/large/5c4ef19aly1g7xkfg1rr0j20u01hcgqt.jpg', 'https://wx2.sinaimg.cn/large/5c4ef19aly1g7xkfghv8fj20u01hcjzo.jpg', 'https://wx1.sinaimg.cn/large/5c4ef19aly1g7xkfgug58j20u01hcahe.jpg', 'https://wx3.sinaimg.cn/large/5c4ef19aly1g7xkfhce12j20u01hcgs9.jpg', 'https://wx1.sinaimg.cn/large/5c4ef19aly1g7xkfqe39qj22ao328qv8.jpg']",,,青桔单车昨天上午购买了一张骑行月卡即出行去湖州银泰百货购物后欲骑车回家发现手机无法开锁短信提示违规停车有一笔元挪车管理费需支付经申诉后给予减免骑车回家后又收到短信说又要支付元被迫走出小区门口停车点拍照后走申诉流控给予减免今天上午从菜市场骑车回家又收到短信需支付元我每次都按青桔要求及规定的区域停车点骑行和停车你青桔想钱想疯了还是玩弄敲诈客户青桔单车官方微博中国消费者协会浙江省消保委湖州广电新媒体湖州发布,"['青桔', '单车', '昨天上午', '购买', '一张', '骑行', '出行', '湖州', '银泰', '百货', '购物', '骑车', '回家', '发现', '手机', '开锁', '短信', '提示', '违规', '停车', '一笔', '挪车', '管理费', '支付', '申诉', '给予', '减免', '骑车', '回家', '收到', '短信', '支付', '被迫', '走出', '小区', '门口', '停车', '拍照', '申诉', '流控', '给予', '减免', '今天上午', '菜市场', '骑车', '回家', '收到', '短信', '支付', '每次', '青桔', '区域', '停车', '骑行', '停车', '青桔', '玩弄', '敲诈', '客户', '青桔', '单车', '官方', '微博', '中国消费者协会', '浙江省', '消保委', '湖州', '广电', '媒体', '湖州', '发布']",0.8564,0.0206,0.0205,0.0204,0.021,0.0205,0.0203,0.0204,0
718,4425771822727741,IaOrsbrBP,6021905283,绿帽子问号小姐姐,#青桔单车#禁停区越来越扩大我也是醉了，太垃圾了…月卡白买了,,,,青桔单车,0,1,0,2019-10-10 09:08,vivo X23全息幻彩,,,,青桔单车禁停区越来越扩大我也是醉了太垃圾了月卡白买了,"['青桔', '单车', '禁停区', '越来越', '垃圾', '卡白']",0.0523,0.0521,0.0521,0.0522,0.6352,0.0521,0.0521,0.0521,4
719,4425461729845168,IaGniFjb2,5637888600,小毅1121,小毅#青桔单车#青桔的车摩拜的把手，是青拜还是摩桔,,,,青桔单车,0,2,2,2019-10-09 12:36,小毅超话,['https://wx2.sinaimg.cn/large/0069y0n6ly1g7rucofspkj30u01f8kcp.jpg'],,,小毅青桔单车青桔的车摩拜的把手是青拜还是摩桔,"['小毅', '青桔', '单车', '青桔', '车摩拜', '把手', '青拜', '摩桔']",0.0625,0.0625,0.5625,0.0625,0.0625,0.0625,0.0625,0.0625,2
720,4425277134022445,IaBzzgSq9,3511826531,左手右手比划心,茫茫人海的失物招领，我只能这样了@青桔单车官方微博#青桔单车#,,西安,青桔单车官方微博,青桔单车,0,1,0,2019-10-09 00:22,小米5X 拍人更美,['https://wx4.sinaimg.cn/large/d1523863ly1g7r94pismbj20u01hc7ec.jpg'],,,茫茫人海的失物招领我只能这样了青桔单车官方微博青桔单车,"['茫茫人海', '失物招领', '只能', '青桔', '单车', '官方', '微博青桔', '单车']",0.0466,0.0465,0.0465,0.0465,0.0465,0.6743,0.0465,0.0465,5
721,4425115842463613,IaxnqakTH,1562517053,陪戎校尉,第一次骑青桔单车，车子很不错骑起来很轻便。但作为首单，至少免个单呗😄#青桔单车#,,珠海·华发・新天地,,青桔单车,0,1,1,2019-10-08 13:41,HUAWEI Mate 10 Pro,['https://wx3.sinaimg.cn/large/5d221e3dgy1g7qqn0nod7j20u0140dpp.jpg'],,,第一次骑青桔单车车子很不错骑起来很轻便但作为首单至少免个单呗青桔单车,"['第一次', '骑青桔', '单车', '车子', '不错', '轻便', '首单', '至少', '免个', '青桔', '单车']",0.0388,0.0388,0.0389,0.0388,0.0388,0.0388,0.7281,0.0388,6
722,4423771668531967,I9YpozNyn,2269980223,沫侑,我晕，老马的单车就停在我旁边凭什么就我收到未按指定位置停车，感觉有点冤（虽然没扣我钱）#青桔单车#,,,,青桔单车,0,1,2,2019-10-04 20:40,HUAWEI nova 3,"['https://wx2.sinaimg.cn/large/874d263fly1g7mg7q1nsoj20u01t0jv6.jpg', 'https://wx2.sinaimg.cn/large/874d263fly1g7mg7p53duj22o03k0npo.jpg']",,,我晕老马的单车就停在我旁边凭什么就我收到未按指定位置停车感觉有点冤虽然没扣我钱青桔单车,"['我晕', '老马', '单车', '旁边', '收到', '指定', '位置', '停车', '没扣', '青桔', '单车']",0.7415,0.0369,0.0369,0.0369,0.0369,0.0369,0.0369,0.0369,0
723,4423049342760574,I9FCmbA9o,6937534963,豪哥yyds,#青桔单车#青桔参加了阅兵式就飘了乱画禁停区域昨晚能停的地方今天又不能停了转了一圈找到能停的地方的时候手机又显示我在禁停区域这样的路程就表示说我走路的时间比我骑车的时间还要多还要亏了调度费好气哦,,,,青桔单车,0,3,1,2019-10-02 20:50,iPhone客户端,,,,青桔单车青桔参加了阅兵式就飘了乱画禁停区域昨晚能停的地方今天又不能停了转了一圈找到能停的地方的时候手机又显示我在禁停区域这样的路程就表示说我走路的时间比我骑车的时间还要多还要亏了调度费好气哦,"['青桔', '单车', '青桔', '参加', '阅兵式', '乱画', '禁停', '区域', '昨晚', '地方', '一圈', '找到', '地方', '手机', '禁停', '区域', '路程', '走路', '时间', '骑车', '时间', '亏了', '调度', '好气']",0.2284,0.0277,0.0277,0.0277,0.0278,0.6051,0.0277,0.0277,5
724,4421560418562032,I92SRzVni,5882999849,过路人哇啦啊,#青桔单车#请往长大多投放点儿，长大学子急需@青桔单车官方微博,,西安·长安大学,青桔单车官方微博,青桔单车,0,3,4,2019-09-28 18:13,快充长续航魅蓝 Note5,,,,青桔单车请往长大多投放点儿长大学子急需青桔单车官方微博,"['青桔', '单车', '请往', '长大', '投放', '点儿', '长大', '学子', '急需', '青桔', '单车', '官方', '微博']",0.0401,0.0401,0.0401,0.04,0.0401,0.7196,0.0401,0.0401,5
725,4421524239405346,I91WvDsL8,5029088519,电商大咖会,#青桔单车#【共享单车精细化运营加速？滴滴青桔单车落地“分体锁”】9月27日，新京报记者在北京通州芙蓉东路发现，非机动车停车区内有一批“无锁”的青桔单车，但无法强行使用。扫码显示，“最新款GEO系列青桔单车，车锁内置于车身，由电子信号控制，无需手动开锁或关锁，所有操作都可在手机端完成。用,,,,青桔单车,0,0,0,2019-09-28 15:49,微博 weibo.com,"['https://wx1.sinaimg.cn/large/005ulxEXgy1g7fa55dkioj31400u0npi.jpg', 'https://wx4.sinaimg.cn/large/005ulxEXgy1g7fa5ksqfwj30u00k177q.jpg', 'https://wx2.sinaimg.cn/large/005ulxEXgy1g7fa5lnujqj30j60aumyd.jpg']",,,青桔单车共享单车精细化运营加速滴滴青桔单车落地分体锁月日新京报记者在北京通州芙蓉东路发现非机动车停车区内有一批无锁的青桔单车但无法强行使用扫码显示最新款系列青桔单车车锁内置于车身由电子信号控制无需手动开锁或关锁所有操作都可在手机端完成用,"['青桔', '单车', '共享', '单车', '精细化', '运营', '加速', '滴滴', '青桔', '单车', '落地', '分体', '京报', '记者', '北京', '通州', '芙蓉', '东路', '发现', '非机动车', '停车', '区内', '一批', '无锁', '青桔', '单车', '强行', '扫码', '最新款', '系列', '青桔', '单车', '车锁', '置于', '车身', '电子', '信号', '控制', '无需', '手动', '开锁', '关锁', '操作', '手机']",0.0213,0.0213,0.0213,0.0213,0.8506,0.0213,0.0213,0.0214,4
726,4421222353506365,I8U5BeIah,5000649768,etteneM,#青桔单车#现在骑单车已经这么贵了吗，我还迷路多绕了。,,,,青桔单车,0,1,0,2019-09-27 19:50,iPhone客户端,['https://wx1.sinaimg.cn/large/005sqdrqly1g7ebg4ynxzj30u01szh14.jpg'],,,青桔单车现在骑单车已经这么贵了吗我还迷路多绕了,"['青桔', '单车', '骑单车', '迷路', '多绕']",0.0625,0.0625,0.0625,0.0625,0.5625,0.0625,0.0625,0.0625,4
727,4420694018021077,I8GlrxEEd,2946998135,赖美霆,#青桔单车#我觉得我应该成为青桔单车代言人,,北京·国贸CBD,,青桔单车,0,2,0,2019-09-26 08:50,iPhone 7 Plus,['https://wx2.sinaimg.cn/large/afa79f77ly1g7cmsjjoo2j20yi1pcx03.jpg'],,,青桔单车我觉得我应该成为青桔单车代言人,"['青桔', '单车', '青桔', '单车', '代言人']",0.0625,0.5625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,1
728,4420503420998003,I8Bo24bCP,6563459689,坚果的坚果吃火锅,#青桔单车#这车停的我也是服气的就在我面前,,,,青桔单车,0,0,0,2019-09-25 20:13,iPhone客户端,['https://wx2.sinaimg.cn/large/007abBH3ly1g7c0x05fopj31w02bjnpd.jpg'],,,青桔单车这车停的我也是服气的就在我面前,"['青桔', '单车', '这车', '服气', '面前']",0.0458,0.0458,0.6795,0.0458,0.0458,0.0458,0.0458,0.0458,2
729,4420391294559050,I8ytbj814,2517828953,爱神吐槽,#摩拜单车#：你们哪来的？#青桔单车#：它们去哪了？#摩拜单车#我好#孤单#形单影只，#压力山大#，连个对象都木有哎！青桔啊，你们那么多，能不能共享一辆做我男朋友？#青桔单车#没问题没问题，一个够吗#共享单车##单车##自行车##要啥自行车#,,济南·大观园,,"摩拜单车,青桔单车,孤单,压力山大,共享单车,单车,自行车,要啥自行车",0,0,2,2019-09-25 12:47,中兴天机Axon 9 Pro,['https://wx3.sinaimg.cn/large/96130559ly1g7bntx0k5jj21400u0tjh.jpg'],,,摩拜单车你们哪来的青桔单车它们去哪了摩拜单车我好孤单形单影只压力山大连个对象都木有哎青桔啊你们那么多能不能共享一辆做我男朋友青桔单车没问题没问题一个够吗共享单车单车自行车要啥自行车,"['摩拜', '单车', '哪来', '青桔', '单车', '单车', '好孤单', '形单影只', '压力', '大连', '对象', '木有', '青桔', '多能', '共享', '一辆', '男朋友', '青桔', '单车', '共享', '单车', '单车', '自行车', '自行车']",0.0283,0.0284,0.0283,0.8016,0.0283,0.0283,0.0283,0.0283,3
730,4420385699144967,I8yk9Cn1t,2517828953,爱神吐槽,#哈啰单车#：你们哪来的？#青桔单车#：它们去哪了？#哈喽单车#我好#孤单#形单影只，#压力山大#，连个对象都木有哎！青桔啊，你们那么多，能不能共享一辆做我女朋友？#青桔单车#臭不要脸！想都不要想！哼！#共享单车##单车##自行车##要啥自行车#,,济南,,"哈啰单车,青桔单车,哈喽单车,孤单,压力山大,共享单车,单车,自行车,要啥自行车",0,0,1,2019-09-25 12:25,中兴天机Axon 9 Pro,['https://wx4.sinaimg.cn/large/96130559ly1g7bnb33cgjj21400u0qhd.jpg'],,,哈啰单车你们哪来的青桔单车它们去哪了哈喽单车我好孤单形单影只压力山大连个对象都木有哎青桔啊你们那么多能不能共享一辆做我女朋友青桔单车臭不要脸想都不要想哼共享单车单车自行车要啥自行车,"['哈啰', '单车', '哪来', '青桔', '单车', '单车', '好孤单', '形单影只', '压力', '大连', '对象', '木有', '青桔', '多能', '共享', '一辆', '女朋友', '青桔', '单车', '不要脸', '共享', '单车', '单车', '自行车', '自行车']",0.0275,0.0276,0.0276,0.8073,0.0275,0.0275,0.0275,0.0275,3
731,4418279316096063,I7FwLpzRB,5582812000,当代公益,共享雨伞3元/H、共享单车1.5~3元/H（超出限定范围还要收取20元调度费）、最贵的共享充电宝8元/H。你有没有注意到，最近这段时间，共享经济跨入了“涨价时代”，而当涨价之后，共享经济对我们的日常生活又产生了什么影响呢？O共享产品集体涨价，我们的生活变得更美好了吗？#摩拜单车##青桔单车##哈罗单车##共享单车##共享充电宝#,,,,"摩拜单车,青桔单车,哈罗单车,共享单车,共享充电宝",0,0,0,2019-09-19 16:55,微博 weibo.com,"['https://wx3.sinaimg.cn/large/0065OUqQgy1g74xf73p70j30qo0hsap9.jpg', 'https://wx1.sinaimg.cn/large/0065OUqQgy1g74xf9k2b0j30u00ig7ib.jpg', 'https://wx1.sinaimg.cn/large/0065OUqQgy1g74xf8c0umj30u00hkk3o.jpg', 'https://wx1.sinaimg.cn/large/0065OUqQgy1g74xf923xaj30u00f0ahf.jpg', 'https://wx3.sinaimg.cn/large/0065OUqQgy1g74xf8leypj30rs0gadrz.jpg', 'https://wx4.sinaimg.cn/large/0065OUqQgy1g74xf73occj30hs0brq79.jpg', 'https://wx2.sinaimg.cn/large/0065OUqQgy1g74xf98t9sj30u00jygxe.jpg', 'https://wx1.sinaimg.cn/large/0065OUqQgy1g74xf9o6ovj30m80esjzl.jpg', 'https://wx2.sinaimg.cn/large/0065OUqQgy1g74xf8avcyj30m80esjzv.jpg']",,,共享雨伞元共享单车元超出限定范围还要收取元调度费最贵的共享充电宝元你有没有注意到最近这段时间共享经济跨入了涨价时代而当涨价之后共享经济对我们的日常生活又产生了什么影响呢共享产品集体涨价我们的生活变得更美好了吗摩拜单车青桔单车哈罗单车共享单车共享充电宝,"['共享', '雨伞', '共享', '单车', '超出', '限定', '收取', '调度', '最贵', '共享', '充电', '宝元', '有没有', '段时间', '共享', '经济', '跨入', '涨价', '时代', '涨价', '共享', '经济', '日常生活', '影响', '共享', '产品', '集体', '涨价', '生活', '变得', '美好', '单车', '青桔', '单车', '哈罗', '单车', '共享', '单车', '共享', '充电']",0.03,0.0284,0.0286,0.0284,0.7993,0.0284,0.0284,0.0285,4
732,4417619371015158,I7oml4g5w,3201121392,今年一定要瘦的糖分菌,两块钱半小时的单车开锁后发现车辆有损无法骑行也照样扣费，有提示说审核通过退费，然后官博的效率是真滴快，我就问了一下收费标准，思考了快一周了还没想好是吗，不是今天不想等车，是真不打算用，不可否认车好骑，但收费和服务就算了#青桔单车#@青桔单车官方微博,,,青桔单车官方微博,青桔单车,0,1,0,2019-09-17 21:13,iPhone 8（深空灰色）,"['https://wx3.sinaimg.cn/large/becd3c70ly1g72tkebr00j20ku11241u.jpg', 'https://wx3.sinaimg.cn/large/becd3c70ly1g72tkx3t2zj20ku112nb5.jpg', 'https://wx2.sinaimg.cn/large/becd3c70ly1g72tlgpftkj20ku1127hz.jpg', 'https://wx1.sinaimg.cn/large/becd3c70ly1g72tld094vj20ku112wk4.jpg']",,,两块钱半小时的单车开锁后发现车辆有损无法骑行也照样扣费有提示说审核通过退费然后官博的效率是真滴快我就问了一下收费标准思考了快一周了还没想好是吗不是今天不想等车是真不打算用不可否认车好骑但收费和服务就算了青桔单车青桔单车官方微博,"['两块钱', '半小时', '单车', '开锁', '发现', '车辆', '有损', '骑行', '照样', '扣费', '提示', '审核', '退费', '官博', '效率', '真滴', '收费', '标准', '思考', '一周', '没想', '不想', '打算', '不可否认', '车好', '收费', '服务', '青桔', '单车', '青桔', '单车', '官方', '微博']",0.3584,0.0224,0.5074,0.0223,0.0224,0.0224,0.0223,0.0223,2
733,4417602942315171,I7nVQ9Iht,2907093417,卑微小小罗o,说真的还有比青桔单车更难骑的共享单车了吗这车使劲蹬也不往前走啊醉了#青桔单车#,,,,青桔单车,0,4,0,2019-09-17 20:07,iPhone客户端,,,,说真的还有比青桔单车更难骑的共享单车了吗这车使劲蹬也不往前走啊醉了青桔单车,"['说真的', '比青桔', '单车', '更难', '共享', '单车', '这车', '使劲', '往前走', '青桔', '单车']",0.0472,0.0472,0.0472,0.0472,0.0472,0.0472,0.0472,0.6697,7
734,4417176062237828,I7cPk9oa0,2334193562,求你别叫我起床,滴滴的青桔单车有问题诶，我有打折卡，买骑行卡还是花了12？？？而且付款之前还是打折的价，付款之后扣12？？？#滴滴单车##青桔单车#,,,,"滴滴单车,青桔单车",1,3,1,2019-09-16 15:51,荣耀20,,,,滴滴的青桔单车有问题诶我有打折卡买骑行卡还是花了而且付款之前还是打折的价付款之后扣滴滴单车青桔单车,"['滴滴', '青桔', '单车', '打折', '卡买', '骑行', '付款', '打折', '付款', '滴滴', '单车', '青桔', '单车']",0.0502,0.6491,0.0501,0.0501,0.0501,0.0501,0.0501,0.0501,1
735,4416878036532736,I754DrpsI,5404062027,寄语轻寒,#青桔单车#共享单车居然涨价了想知道哪种单车骑行比较便宜,,,,青桔单车,0,0,0,2019-09-15 20:07,微博客户端,"['https://wx1.sinaimg.cn/large/005TIToLly1g70gjmwu3cj30k00zkwj8.jpg', 'https://wx4.sinaimg.cn/large/005TIToLly1g70gjo6blpj30k00zkwfe.jpg', 'https://wx3.sinaimg.cn/large/005TIToLly1g70gjpat8xj30k00zkjsz.jpg']",,,青桔单车共享单车居然涨价了想知道哪种单车骑行比较便宜,"['青桔', '单车', '共享', '单车', '涨价', '单车', '骑行', '便宜']",0.0433,0.0433,0.697,0.0433,0.0433,0.0433,0.0433,0.0433,2
736,4413972021217532,I5Rtw56JC,5278148788,裴公子从不爱读书,风拂过脸庞，略显清凉没了夏日的粘稠更没了冬日的凛冽沁凉透入心扉，是别样的愉悦脚下使力，踏过的路越来越长青桔单车的薄荷绿色如绿野映射在眼球细碎的话语在风中飘荡假想对方说着想听的话背部的细汗，有些害羞，不愿跑出来路边的桂花，淡淡香味飞来八月初，凉意起，桂花香，心飞扬。《记秋日》小裴写于09.07小裴真的好快乐啊，哈哈哈哈哈哈，今天吃了好多好次的。我又找到一件让我快乐的事情了，那就是骑车车啊，哈哈哈哈，开心啊。#建设巷##青桔单车##桂花##秋天#,,,,"建设巷,青桔单车,桂花,秋天",0,0,2,2019-09-07 19:40,华为手机 畅享玩不停,"['https://wx2.sinaimg.cn/large/005LczC4gy1g6r6idz2qkj32af2i0e83.jpg', 'https://wx1.sinaimg.cn/large/005LczC4gy1g6r6igdib4j33282aox6q.jpg', 'https://wx4.sinaimg.cn/large/005LczC4gy1g6r6iq465nj33282aob2b.jpg', 'https://wx3.sinaimg.cn/large/005LczC4gy1g6r6ithkmsj33282aohdv.jpg', 'https://wx3.sinaimg.cn/large/005LczC4gy1g6r6jc86ktj33tt3ttb2j.jpg', 'https://wx3.sinaimg.cn/large/005LczC4gy1g6r6ix2a1zj32ao328x6t.jpg']",,,风拂过脸庞略显清凉没了夏日的粘稠更没了冬日的凛冽沁凉透入心扉是别样的愉悦脚下使力踏过的路越来越长青桔单车的薄荷绿色如绿野映射在眼球细碎的话语在风中飘荡假想对方说着想听的话背部的细汗有些害羞不愿跑出来路边的桂花淡淡香味飞来八月初凉意起桂花香心飞扬记秋日小裴写于小裴真的好快乐啊哈哈哈哈哈哈今天吃了好多好次的我又找到一件让我快乐的事情了那就是骑车车啊哈哈哈哈开心啊建设巷青桔单车桂花秋天,"['风拂过', '脸庞', '略显', '清凉', '夏日', '粘稠', '冬日', '凛冽', '沁凉', '透入', '心扉', '别样', '愉悦', '脚下', '使力', '踏过', '越来越', '长青', '单车', '薄荷', '绿色', '绿野', '映射', '眼球', '细碎', '话语', '风中', '飘荡', '假想', '着想', '背部', '细汗', '害羞', '不愿', '路边', '桂花', '淡淡', '香味', '飞来', '八月', '凉意', '桂花香', '飞扬', '秋日', '裴写', '真的', '快乐', '哈哈哈', '哈哈哈', '好多', '好次', '找到', '一件', '快乐', '事情', '骑车', '哈哈哈哈', '开心', '建设', '巷青桔', '单车', '桂花', '秋天']",0.8024,0.0282,0.0282,0.0282,0.0284,0.0282,0.0282,0.0283,0
